step,time_s,cmd_vel,fwd_vel,lateral_vel,pelvis_height,reward_step
0,0.000,4.000,-0.142,0.092,0.756,-0.0530
1,0.017,4.000,-0.198,0.046,0.748,0.2955
2,0.033,4.000,-0.196,0.029,0.738,0.4099
3,0.050,4.000,-0.229,0.022,0.724,0.3217
4,0.067,4.000,-0.253,0.082,0.708,0.3462
5,0.083,4.000,-0.243,0.112,0.688,0.4347
6,0.100,4.000,-0.199,0.145,0.666,-1.0201
7,0.117,4.000,0.024,0.104,0.644,0.0421
8,0.133,4.000,0.205,0.126,0.624,0.3647
9,0.150,4.000,0.339,0.096,0.607,0.4256
10,0.167,4.000,0.463,0.022,0.593,0.4461
11,0.183,4.000,0.574,0.022,0.582,0.4669
12,0.200,4.000,0.686,0.023,0.574,0.3927
13,0.217,4.000,0.833,0.018,0.568,0.2739
14,0.233,4.000,0.954,0.019,0.565,0.3238
15,0.250,4.000,1.123,0.014,0.564,0.2331
16,0.267,4.000,1.274,0.016,0.564,0.2847
17,0.283,4.000,1.452,0.033,0.565,0.2533
18,0.300,4.000,1.575,-0.006,0.566,0.3421
19,0.317,4.000,1.594,-0.052,0.569,0.3911
20,0.333,4.000,1.535,-0.115,0.570,-0.1603
21,0.350,4.000,1.486,-0.115,0.570,-0.9856
22,0.367,4.000,1.513,-0.057,0.570,-0.0016
23,0.383,4.000,1.518,-0.034,0.571,0.2568
24,0.400,4.000,1.562,-0.053,0.573,0.3299
25,0.417,4.000,1.662,-0.066,0.575,0.0731
26,0.433,4.000,1.817,-0.042,0.578,-0.0649
27,0.450,4.000,2.099,-0.002,0.582,-0.2440
28,0.467,4.000,2.453,0.035,0.587,-0.2989
29,0.483,4.000,2.808,0.056,0.593,-0.5081
30,0.500,4.000,3.181,0.066,0.602,-0.7829
31,0.517,4.000,3.402,-0.063,0.614,-0.4211
32,0.533,4.000,3.381,-0.107,0.626,-0.0878
33,0.550,4.000,3.372,-0.042,0.636,0.1973
34,0.567,4.000,3.415,0.003,0.644,0.9716
35,0.583,4.000,3.468,0.060,0.651,1.1124
36,0.600,4.000,3.549,0.125,0.657,1.2071
37,0.617,4.000,3.545,0.185,0.662,1.0356
38,0.633,4.000,3.561,0.221,0.667,0.9147
39,0.650,4.000,3.590,0.217,0.672,0.7434
40,0.667,4.000,3.648,0.177,0.678,0.3831
41,0.683,4.000,3.766,0.086,0.684,1.1215
42,0.700,4.000,3.796,-0.075,0.691,0.8121
43,0.717,4.000,3.840,-0.073,0.695,0.1075
44,0.733,4.000,3.920,-0.113,0.699,1.1869
45,0.750,4.000,3.927,-0.050,0.702,1.5658
46,0.767,4.000,3.935,-0.015,0.703,2.0168
47,0.783,4.000,3.953,-0.020,0.704,2.1898
48,0.800,4.000,3.870,-0.033,0.703,2.1075
49,0.817,4.000,3.831,-0.055,0.700,2.0908
50,0.833,4.000,3.792,-0.054,0.695,2.0083
51,0.850,4.000,3.843,-0.024,0.687,1.8349
52,0.867,4.000,3.899,0.039,0.682,1.5305
53,0.883,4.000,3.829,0.082,0.680,1.5971
54,0.900,4.000,3.820,0.165,0.680,1.4197
55,0.917,4.000,3.807,0.206,0.682,1.1967
56,0.933,4.000,3.814,0.232,0.686,1.1377
57,0.950,4.000,3.943,0.169,0.692,1.1541
58,0.967,4.000,3.835,0.043,0.696,1.1954
59,0.983,4.000,3.831,0.045,0.698,1.8737
60,1.000,4.000,3.842,0.081,0.698,1.9908
61,1.017,4.000,3.841,0.109,0.697,2.1124
62,1.033,4.000,3.830,0.143,0.695,2.1157
63,1.050,4.000,3.844,0.194,0.691,2.0640
64,1.067,4.000,3.880,0.303,0.687,1.7029
65,1.083,4.000,3.858,0.288,0.683,1.7067
66,1.100,4.000,3.823,0.217,0.682,1.6272
67,1.117,4.000,3.820,0.136,0.684,1.5875
68,1.133,4.000,3.929,0.050,0.690,1.5639
69,1.150,4.000,3.948,-0.010,0.698,1.4618
70,1.167,4.000,3.875,0.088,0.703,0.4895
71,1.183,4.000,3.902,0.124,0.706,1.6456
72,1.200,4.000,3.952,0.178,0.707,1.9013
73,1.217,4.000,3.967,0.180,0.706,2.2037
74,1.233,4.000,3.905,0.145,0.704,2.0567
75,1.250,4.000,3.870,0.098,0.700,2.1102
76,1.267,4.000,3.865,0.054,0.694,2.0331
77,1.283,4.000,3.901,0.018,0.687,2.0545
78,1.300,4.000,3.921,0.026,0.682,1.9042
79,1.317,4.000,3.955,0.061,0.679,1.8477
80,1.333,4.000,3.939,0.095,0.679,1.8066
81,1.350,4.000,3.932,0.114,0.681,1.5210
82,1.367,4.000,3.944,0.120,0.685,1.4867
83,1.383,4.000,4.007,0.047,0.689,1.5528
84,1.400,4.000,3.948,0.001,0.692,1.6367
85,1.417,4.000,3.920,0.024,0.693,2.0800
86,1.433,4.000,3.935,0.033,0.692,2.2188
87,1.450,4.000,3.959,0.039,0.690,2.2661
88,1.467,4.000,3.989,0.089,0.687,2.0531
89,1.483,4.000,3.910,0.165,0.683,1.9256
90,1.500,4.000,3.935,0.184,0.681,1.9340
91,1.517,4.000,3.923,0.119,0.680,1.7526
92,1.533,4.000,3.923,0.018,0.684,1.7988
93,1.550,4.000,4.001,-0.038,0.692,1.6589
94,1.567,4.000,3.967,-0.001,0.699,1.6410
95,1.583,4.000,3.978,0.004,0.703,1.6629
96,1.600,4.000,3.968,0.018,0.705,1.9187
97,1.617,4.000,3.955,0.039,0.704,2.0522
98,1.633,4.000,3.925,0.017,0.702,2.1104
99,1.650,4.000,3.909,-0.010,0.698,2.1949
100,1.667,4.000,3.912,-0.051,0.692,2.2582
101,1.683,4.000,3.899,-0.074,0.684,1.9200
102,1.700,4.000,3.901,-0.052,0.676,1.9534
103,1.717,4.000,3.930,-0.007,0.670,1.9821
104,1.733,4.000,3.954,0.021,0.667,1.9818
105,1.750,4.000,3.953,0.066,0.667,1.8832
106,1.767,4.000,3.959,0.100,0.670,1.7257
107,1.783,4.000,3.986,0.079,0.674,1.6322
108,1.800,4.000,4.035,0.019,0.680,1.5796
109,1.817,4.000,3.964,0.004,0.684,1.6537
110,1.833,4.000,3.927,0.049,0.686,2.0803
111,1.850,4.000,3.930,0.075,0.687,2.1838
112,1.867,4.000,3.967,0.082,0.685,2.2720
113,1.883,4.000,3.995,0.140,0.683,1.7660
114,1.900,4.000,3.957,0.213,0.681,1.8337
115,1.917,4.000,3.950,0.237,0.682,1.9048
116,1.933,4.000,3.939,0.116,0.684,1.7221
117,1.950,4.000,3.920,0.030,0.690,1.6609
118,1.967,4.000,4.012,-0.028,0.699,1.6829
119,1.983,4.000,4.003,0.028,0.707,1.2502
120,2.000,4.000,4.021,0.045,0.713,1.7880
121,2.017,4.000,4.009,0.061,0.716,1.9866
122,2.033,4.000,3.993,0.058,0.717,2.2200
123,2.050,4.000,3.950,0.036,0.717,2.2172
124,2.067,4.000,3.933,-0.000,0.715,2.2744
125,2.083,4.000,3.935,-0.033,0.710,2.2908
126,2.100,4.000,3.950,-0.054,0.703,2.3139
127,2.117,4.000,3.951,-0.057,0.694,1.8634
128,2.133,4.000,3.961,-0.008,0.686,1.9207
129,2.150,4.000,3.964,0.041,0.681,2.0757
130,2.167,4.000,3.972,0.049,0.679,2.0439
131,2.183,4.000,3.974,0.079,0.679,1.9256
132,2.200,4.000,3.997,0.068,0.681,1.8181
133,2.217,4.000,4.029,0.038,0.685,1.7061
134,2.233,4.000,3.961,0.026,0.688,1.7257
135,2.250,4.000,3.929,0.059,0.689,2.0856
136,2.267,4.000,3.937,0.069,0.687,2.2205
137,2.283,4.000,3.954,0.081,0.684,2.2384
138,2.300,4.000,3.975,0.137,0.680,2.0294
139,2.317,4.000,3.929,0.225,0.676,2.0315
140,2.333,4.000,3.916,0.220,0.674,1.7893
141,2.350,4.000,3.928,0.128,0.675,1.8513
142,2.367,4.000,3.912,0.053,0.680,1.7147
143,2.383,4.000,4.053,0.025,0.690,1.6621
144,2.400,4.000,3.985,0.056,0.699,1.2462
145,2.417,4.000,4.011,0.052,0.705,1.7114
146,2.433,4.000,3.969,0.054,0.708,1.8957
147,2.450,4.000,3.962,0.044,0.710,2.1701
148,2.467,4.000,3.943,0.021,0.710,2.2098
149,2.483,4.000,3.932,-0.007,0.708,2.2742
150,2.500,4.000,3.934,-0.031,0.704,2.2651
151,2.517,4.000,3.944,-0.043,0.697,2.2956
152,2.533,4.000,3.929,-0.053,0.688,1.8142
153,2.550,4.000,3.971,0.015,0.682,1.7462
154,2.567,4.000,3.953,0.056,0.678,2.0345
155,2.583,4.000,3.948,0.067,0.677,2.0239
156,2.600,4.000,3.966,0.091,0.679,1.8827
157,2.617,4.000,3.991,0.085,0.682,1.7809
158,2.633,4.000,4.037,0.038,0.686,1.6941
159,2.650,4.000,3.977,0.044,0.689,1.7209
160,2.667,4.000,3.944,0.086,0.690,2.1249
161,2.683,4.000,3.948,0.105,0.689,2.2318
162,2.700,4.000,3.975,0.114,0.687,2.2667
163,2.717,4.000,3.998,0.173,0.683,1.7242
164,2.733,4.000,3.961,0.235,0.681,1.7812
165,2.750,4.000,3.940,0.241,0.680,1.6415
166,2.767,4.000,3.944,0.133,0.682,1.8518
167,2.783,4.000,3.908,0.051,0.688,1.6799
168,2.800,4.000,4.014,-0.003,0.697,1.7728
169,2.817,4.000,3.986,0.052,0.704,1.3018
170,2.833,4.000,4.005,0.070,0.709,1.7840
171,2.850,4.000,3.997,0.083,0.711,1.9848
172,2.867,4.000,3.974,0.074,0.712,2.2044
173,2.883,4.000,3.929,0.048,0.711,2.1931
174,2.900,4.000,3.914,0.009,0.708,2.2562
175,2.917,4.000,3.918,-0.019,0.702,2.2695
176,2.933,4.000,3.930,-0.034,0.694,2.1838
177,2.950,4.000,3.887,-0.042,0.686,2.0683
178,2.967,4.000,3.937,0.020,0.679,1.9634
179,2.983,4.000,3.961,0.070,0.676,2.0088
180,3.000,4.000,3.948,0.091,0.675,1.9280
181,3.017,4.000,3.954,0.109,0.677,1.7521
182,3.033,4.000,3.984,0.093,0.680,1.7540
183,3.050,4.000,4.036,0.032,0.684,1.6994
184,3.067,4.000,3.971,0.035,0.688,1.7210
185,3.083,4.000,3.928,0.078,0.688,2.0887
186,3.100,4.000,3.942,0.089,0.687,2.2369
187,3.117,4.000,3.967,0.105,0.685,2.2419
188,3.133,4.000,3.987,0.166,0.681,2.0119
189,3.150,4.000,3.954,0.246,0.678,1.9774
190,3.167,4.000,3.936,0.235,0.677,1.7646
191,3.183,4.000,3.941,0.129,0.679,1.8398
192,3.200,4.000,3.932,0.051,0.686,1.7134
193,3.217,4.000,4.017,-0.005,0.695,1.7324
194,3.233,4.000,3.994,0.046,0.702,1.2088
195,3.250,4.000,4.023,0.061,0.707,1.7227
196,3.267,4.000,4.021,0.083,0.710,1.9528
197,3.283,4.000,4.006,0.081,0.711,2.2298
198,3.300,4.000,3.949,0.055,0.711,2.1935
199,3.317,4.000,3.930,0.011,0.709,2.2646
200,3.333,4.000,3.931,-0.019,0.704,2.2661
201,3.350,4.000,3.943,-0.036,0.697,2.2984
202,3.367,4.000,3.918,-0.048,0.688,1.7288
203,3.383,4.000,3.974,0.024,0.681,1.6750
204,3.400,4.000,3.967,0.070,0.677,1.9963
205,3.417,4.000,3.967,0.088,0.677,1.9142
206,3.433,4.000,3.979,0.096,0.678,1.7978
207,3.450,4.000,4.003,0.084,0.682,1.7977
208,3.467,4.000,4.044,0.033,0.687,1.6883
209,3.483,4.000,3.980,0.029,0.690,1.7027
210,3.500,4.000,3.948,0.069,0.691,2.1101
211,3.517,4.000,3.950,0.092,0.690,2.2106
212,3.533,4.000,3.979,0.101,0.688,2.2513
213,3.550,4.000,4.005,0.163,0.684,2.0362
214,3.567,4.000,3.968,0.246,0.681,2.0302
215,3.583,4.000,3.960,0.231,0.680,1.8045
216,3.600,4.000,3.969,0.124,0.682,1.8569
217,3.617,4.000,3.965,0.044,0.688,1.7102
218,3.633,4.000,4.031,-0.003,0.697,1.7749
219,3.650,4.000,4.001,0.034,0.703,1.2856
220,3.667,4.000,4.021,0.053,0.707,1.7317
221,3.683,4.000,4.020,0.081,0.708,1.9986
222,3.700,4.000,4.004,0.079,0.708,2.2389
223,3.717,4.000,3.943,0.055,0.706,2.1947
224,3.733,4.000,3.925,0.011,0.703,2.2580
225,3.750,4.000,3.927,-0.017,0.697,2.2603
226,3.767,4.000,3.929,-0.031,0.688,1.9384
227,3.783,4.000,3.909,-0.012,0.680,1.9731
228,3.800,4.000,3.935,0.034,0.674,1.9804
229,3.817,4.000,3.958,0.073,0.672,2.0182
230,3.833,4.000,3.947,0.101,0.672,1.9410
231,3.850,4.000,3.965,0.121,0.674,1.7585
232,3.867,4.000,3.999,0.093,0.678,1.7356
233,3.883,4.000,4.031,0.044,0.683,1.7384
234,3.900,4.000,3.966,0.061,0.686,1.7670
235,3.917,4.000,3.921,0.102,0.687,2.0958
236,3.933,4.000,3.936,0.106,0.685,2.2418
237,3.950,4.000,3.960,0.129,0.683,2.2230
238,3.967,4.000,3.981,0.194,0.679,2.0259
239,3.983,4.000,3.946,0.268,0.676,1.9829
240,4.000,4.000,3.928,0.259,0.675,1.7491
241,4.017,4.000,3.934,0.153,0.678,1.8362
242,4.033,4.000,3.930,0.069,0.684,1.7102
243,4.050,4.000,4.020,0.007,0.694,1.7095
244,4.067,4.000,3.996,0.060,0.702,1.1846
245,4.083,4.000,4.027,0.075,0.707,1.7119
246,4.100,4.000,4.022,0.093,0.710,1.9342
247,4.117,4.000,4.006,0.088,0.712,2.2202
248,4.133,4.000,3.954,0.060,0.712,2.1972
249,4.150,4.000,3.935,0.017,0.710,2.2710
250,4.167,4.000,3.936,-0.012,0.706,2.2681
251,4.183,4.000,3.948,-0.029,0.699,2.2998
252,4.200,4.000,3.936,-0.038,0.690,1.7745
253,4.217,4.000,3.967,0.018,0.683,1.7517
254,4.233,4.000,3.955,0.059,0.679,1.9529
255,4.250,4.000,3.977,0.082,0.678,1.9040
256,4.267,4.000,3.985,0.095,0.679,1.8345
257,4.283,4.000,4.010,0.080,0.682,1.8268
258,4.300,4.000,4.049,0.037,0.687,1.7136
259,4.317,4.000,3.981,0.036,0.690,1.7195
260,4.333,4.000,3.944,0.079,0.691,2.0818
261,4.350,4.000,3.950,0.097,0.690,2.2168
262,4.367,4.000,3.972,0.109,0.687,2.2470
263,4.383,4.000,3.993,0.169,0.684,1.6827
264,4.400,4.000,3.956,0.235,0.681,1.7339
265,4.417,4.000,3.930,0.243,0.680,1.6029
266,4.433,4.000,3.936,0.142,0.682,1.8631
267,4.450,4.000,3.894,0.053,0.688,1.6794
268,4.467,4.000,3.998,-0.015,0.697,1.7163
269,4.483,4.000,3.980,0.046,0.705,1.2312
270,4.500,4.000,4.007,0.059,0.711,1.7643
271,4.517,4.000,3.991,0.070,0.714,1.9486
272,4.533,4.000,3.973,0.062,0.716,2.1946
273,4.550,4.000,3.934,0.038,0.716,2.2093
274,4.567,4.000,3.918,0.000,0.714,2.2651
275,4.583,4.000,3.920,-0.028,0.709,2.2645
276,4.600,4.000,3.931,-0.045,0.702,2.2958
277,4.617,4.000,3.933,-0.051,0.693,1.8278
278,4.633,4.000,3.953,0.002,0.685,1.8606
279,4.650,4.000,3.951,0.050,0.681,2.0159
280,4.667,4.000,3.962,0.065,0.679,1.9664
281,4.683,4.000,3.971,0.083,0.680,1.8773
282,4.700,4.000,3.994,0.078,0.682,1.8591
283,4.717,4.000,4.028,0.041,0.687,1.7309
284,4.733,4.000,3.958,0.031,0.690,1.7419
285,4.750,4.000,3.926,0.066,0.690,2.1060
286,4.767,4.000,3.937,0.078,0.689,2.2285
287,4.783,4.000,3.955,0.090,0.686,2.2428
288,4.800,4.000,3.974,0.151,0.682,2.0171
289,4.817,4.000,3.924,0.234,0.678,2.0127
290,4.833,4.000,3.918,0.219,0.676,1.7976
291,4.850,4.000,3.937,0.122,0.677,1.8496
292,4.867,4.000,3.937,0.047,0.683,1.7085
293,4.883,4.000,4.045,-0.006,0.692,1.6631
294,4.900,4.000,3.984,0.039,0.701,1.2027
295,4.917,4.000,4.015,0.051,0.706,1.7009
296,4.933,4.000,3.987,0.064,0.710,1.9164
297,4.950,4.000,3.981,0.056,0.712,2.1974
298,4.967,4.000,3.947,0.032,0.712,2.2164
299,4.983,4.000,3.933,-0.003,0.710,2.2762
300,5.000,4.000,3.933,-0.027,0.705,2.2486
301,5.017,4.000,3.944,-0.038,0.698,2.2879
302,5.033,4.000,3.933,-0.045,0.689,1.8021
303,5.050,4.000,3.964,0.013,0.683,1.7539
304,5.067,4.000,3.957,0.060,0.679,2.0076
305,5.083,4.000,3.966,0.084,0.678,1.9927
306,5.100,4.000,3.976,0.103,0.680,1.8461
307,5.117,4.000,4.000,0.087,0.683,1.8171
308,5.133,4.000,4.041,0.040,0.687,1.7181
309,5.150,4.000,3.975,0.041,0.690,1.7222
310,5.167,4.000,3.937,0.083,0.691,2.0937
311,5.183,4.000,3.948,0.098,0.690,2.2306
312,5.200,4.000,3.970,0.110,0.687,2.2526
313,5.217,4.000,3.991,0.173,0.684,1.7198
314,5.233,4.000,3.951,0.241,0.681,1.7474
315,5.250,4.000,3.927,0.243,0.680,1.6026
316,5.267,4.000,3.937,0.144,0.682,1.8617
317,5.283,4.000,3.895,0.054,0.688,1.6761
318,5.300,4.000,3.996,-0.019,0.697,1.7063
319,5.317,4.000,3.978,0.048,0.706,1.2264
320,5.333,4.000,4.007,0.064,0.711,1.7635
321,5.350,4.000,3.989,0.074,0.715,1.9448
322,5.367,4.000,3.971,0.064,0.716,2.1840
323,5.383,4.000,3.936,0.039,0.716,2.2106
324,5.400,4.000,3.921,0.002,0.714,2.2691
325,5.417,4.000,3.923,-0.027,0.709,2.2665
326,5.433,4.000,3.934,-0.043,0.702,2.2964
327,5.450,4.000,3.938,-0.048,0.693,1.8475
328,5.467,4.000,3.949,0.000,0.685,1.8859
329,5.483,4.000,3.954,0.051,0.681,2.0461
330,5.500,4.000,3.965,0.066,0.679,2.0004
331,5.517,4.000,3.968,0.087,0.680,1.9264
332,5.533,4.000,3.994,0.080,0.683,1.8444
333,5.550,4.000,4.028,0.048,0.687,1.7262
334,5.567,4.000,3.955,0.034,0.690,1.7445
335,5.583,4.000,3.925,0.064,0.690,2.1140
336,5.600,4.000,3.935,0.077,0.689,2.2236
337,5.617,4.000,3.951,0.088,0.686,2.2427
338,5.633,4.000,3.967,0.147,0.682,1.7802
339,5.650,4.000,3.933,0.220,0.678,1.8147
340,5.667,4.000,3.907,0.217,0.677,1.6295
341,5.683,4.000,3.912,0.119,0.678,1.8351
342,5.700,4.000,3.888,0.043,0.684,1.7033
343,5.717,4.000,4.024,-0.012,0.693,1.6870
344,5.733,4.000,3.968,0.041,0.702,1.2416
345,5.750,4.000,3.996,0.052,0.708,1.7335
346,5.767,4.000,3.954,0.056,0.712,1.8617
347,5.783,4.000,3.946,0.041,0.714,2.1219
348,5.800,4.000,3.929,0.016,0.714,2.1975
349,5.817,4.000,3.919,-0.016,0.712,2.2675
350,5.833,4.000,3.920,-0.040,0.708,2.2572
351,5.850,4.000,3.928,-0.051,0.701,2.2889
352,5.867,4.000,3.930,-0.059,0.692,1.8559
353,5.883,4.000,3.952,-0.005,0.685,1.8570
354,5.900,4.000,3.954,0.048,0.682,2.0168
355,5.917,4.000,3.955,0.071,0.680,1.9582
356,5.933,4.000,3.966,0.086,0.681,1.8546
357,5.950,4.000,3.983,0.084,0.684,1.8376
358,5.967,4.000,4.022,0.039,0.689,1.7278
359,5.983,4.000,3.954,0.032,0.692,1.7404
360,6.000,4.000,3.923,0.068,0.692,2.1098
361,6.017,4.000,3.939,0.079,0.691,2.2382
362,6.033,4.000,3.959,0.091,0.688,2.2564
363,6.050,4.000,3.974,0.151,0.684,1.7489
364,6.067,4.000,3.936,0.210,0.681,1.7728
365,6.083,4.000,3.919,0.223,0.680,1.6115
366,6.100,4.000,3.919,0.119,0.681,1.8258
367,6.117,4.000,3.897,0.039,0.687,1.7019
368,6.133,4.000,4.001,-0.030,0.697,1.6989
369,6.150,4.000,3.969,0.042,0.705,1.1942
370,6.167,4.000,4.000,0.063,0.711,1.7524
371,6.183,4.000,3.984,0.079,0.715,1.9418
372,6.200,4.000,3.968,0.070,0.716,2.1868
373,6.217,4.000,3.930,0.042,0.716,2.1946
374,6.233,4.000,3.915,0.004,0.714,2.2605
375,6.250,4.000,3.916,-0.024,0.710,2.2556
376,6.267,4.000,3.925,-0.038,0.703,2.2831
377,6.283,4.000,3.930,-0.042,0.694,1.8583
378,6.300,4.000,3.943,0.003,0.686,1.8852
379,6.317,4.000,3.953,0.053,0.682,2.0152
380,6.333,4.000,3.962,0.069,0.681,1.9434
381,6.350,4.000,3.970,0.089,0.681,1.8560
382,6.367,4.000,3.988,0.089,0.684,1.8656
383,6.383,4.000,4.024,0.043,0.688,1.7461
384,6.400,4.000,3.949,0.030,0.691,1.7426
385,6.417,4.000,3.920,0.060,0.691,2.1135
386,6.433,4.000,3.929,0.074,0.690,2.2197
387,6.450,4.000,3.947,0.087,0.687,2.2363
388,6.467,4.000,3.961,0.148,0.682,1.7545
389,6.483,4.000,3.924,0.216,0.679,1.7643
390,6.500,4.000,3.900,0.220,0.678,1.5915
391,6.517,4.000,3.910,0.128,0.679,1.8443
392,6.533,4.000,3.876,0.048,0.684,1.6710
393,6.550,4.000,4.025,-0.000,0.694,1.6643
394,6.567,4.000,3.958,0.053,0.703,1.2691
395,6.583,4.000,3.986,0.062,0.709,1.7216
396,6.600,4.000,3.943,0.067,0.712,1.8448
397,6.617,4.000,3.934,0.049,0.714,2.0847
398,6.633,4.000,3.920,0.022,0.714,2.1731
399,6.650,4.000,3.913,-0.009,0.712,2.2569
400,6.667,4.000,3.913,-0.033,0.708,2.2562
401,6.683,4.000,3.919,-0.044,0.701,2.2799
402,6.700,4.000,3.919,-0.056,0.692,1.8273
403,6.717,4.000,3.956,-0.001,0.685,1.7940
404,6.733,4.000,3.958,0.041,0.681,2.0419
405,6.750,4.000,3.942,0.041,0.680,1.9972
406,6.767,4.000,3.966,0.076,0.682,1.8370
407,6.783,4.000,3.978,0.081,0.685,1.7883
